id,itemSku,productName,productPrice,productDescription
b0eb6e40-1caf-4f31-8b2d-d5a6b1307b27,PHN-HUAWEI-FOLD-512GB-GRE-06982,Huawei Fold 512GB Green,525.49,"Premium Huawei Fold smartphone with 512GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
05c946db-0add-4e6e-9102-5879ed65cf8f,PHN-GOOGLE-SE-256GB-GOL-06983,Google Pixel SE 256GB Gold,914.46,"Premium Google Pixel SE smartphone with 256GB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
11f40398-ef32-45f3-8b4a-3747a1c8a3ba,PHN-XIAOMI-PRO-128GB-GRA-06984,Xiaomi Pro 128GB Gray,1341.76,"Premium Xiaomi Pro smartphone with 128GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
b52b05d0-866e-44d9-ad04-ea4a5088c9e7,PHN-IPHONE-MINI-128GB-BLA-06985,iPhone Mini 128GB Black,276.98,"Premium iPhone Mini smartphone with 128GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
f5355e00-0eea-42a2-89c0-d36958931bcb,PHN-GOOGLE-SE-1TB-WHI-06986,Google Pixel SE 1TB White,629.68,"Premium Google Pixel SE smartphone with 1TB storage in White. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
ec4dd91f-74bc-4aca-8f9e-fc0fe4fa1b84,PHN-MOTORO-LITE-256GB-BLA-06987,Motorola Lite 256GB Black,1135.16,"Premium Motorola Lite smartphone with 256GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
c684a296-e9a2-424c-9463-20589adb87d2,PHN-IPHONE-LITE-512GB-PIN-06988,iPhone Lite 512GB Pink,1133.84,"Premium iPhone Lite smartphone with 512GB storage in Pink. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
016666c1-cd85-4250-99b2-95eafe1fa781,PHN-MOTORO-MAX-64GB-BLA-06989,Motorola Max 64GB Black,1385.9,"Premium Motorola Max smartphone with 64GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
b9863935-24f8-4962-9d56-f6711b44cb85,PHN-SAMSUN-MAX-64GB-RED-06990,Samsung Galaxy Max 64GB Red,784.6,"Premium Samsung Galaxy Max smartphone with 64GB storage in Red. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
a13084bf-aa3e-43f7-a534-9d528e346e71,PHN-MOTORO-MINI-128GB-BLU-06991,Motorola Mini 128GB Blue,1052.86,"Premium Motorola Mini smartphone with 128GB storage in Blue. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
5bf8ab74-6900-4cb8-ad14-cfccf4b9ef55,PHN-ONEPLU-EDGE-256GB-RED-06992,OnePlus Edge 256GB Red,496.45,"Premium OnePlus Edge smartphone with 256GB storage in Red. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
20002bd9-886a-4f99-99ea-d148e78d161f,PHN-XIAOMI-FOLD-1TB-GOL-06993,Xiaomi Fold 1TB Gold,1194.98,"Premium Xiaomi Fold smartphone with 1TB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
3d53e7e1-9fb7-452c-9301-f355f415d09c,PHN-MOTORO-PRO-1TB-SIL-06994,Motorola Pro 1TB Silver,292.18,"Premium Motorola Pro smartphone with 1TB storage in Silver. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
d5e7e999-23b1-48c3-893c-a957a0ddd174,PHN-MOTORO-ULTRA-64GB-GOL-06995,Motorola Ultra 64GB Gold,1204.82,"Premium Motorola Ultra smartphone with 64GB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
4aa22ee3-2001-4a12-867d-140ec0a03269,PHN-MOTORO-LITE-1TB-GOL-06996,Motorola Lite 1TB Gold,563.28,"Premium Motorola Lite smartphone with 1TB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
993b2c2d-820b-4a74-902e-72b970218212,PHN-OPPO-SE-256GB-BLU-06997,Oppo SE 256GB Blue,1382.59,"Premium Oppo SE smartphone with 256GB storage in Blue. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
b1e04345-493a-40ef-a1a1-3ae4a47d07dd,PHN-HUAWEI-MAX-512GB-PUR-06998,Huawei Max 512GB Purple,1332.53,"Premium Huawei Max smartphone with 512GB storage in Purple. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
e2bd7c09-07fc-4440-8934-0daf20676e71,PHN-REALME-EDGE-64GB-GOL-06999,Realme Edge 64GB Gold,1142.99,"Premium Realme Edge smartphone with 64GB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
efbf89c9-fc86-438a-93c2-fd5ad1348fbe,PHN-IPHONE-PRO-256GB-SIL-07000,iPhone Pro 256GB Silver,571.7,"Premium iPhone Pro smartphone with 256GB storage in Silver. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
0d16ef60-66ed-485f-98ff-fd6e982f2db2,PHN-IPHONE-SE-256GB-WHI-07001,iPhone SE 256GB White,1065.0,"Premium iPhone SE smartphone with 256GB storage in White. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
82945d7f-e320-45a3-a3a0-da52fab09068,PHN-ONEPLU-SE-512GB-GRA-07002,OnePlus SE 512GB Gray,904.49,"Premium OnePlus SE smartphone with 512GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
3b3ecbaf-da2e-4314-87c5-af0f5e9d99b2,PHN-GOOGLE-ULTRA-128GB-BLU-07003,Google Pixel Ultra 128GB Blue,877.44,"Premium Google Pixel Ultra smartphone with 128GB storage in Blue. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
d7134218-b216-4b0f-b394-8adae5118e5d,PHN-OPPO-FOLD-512GB-RED-07004,Oppo Fold 512GB Red,1184.41,"Premium Oppo Fold smartphone with 512GB storage in Red. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
2f0056b2-7f0f-4d79-b9fe-5e6dff12a474,PHN-GOOGLE-PLUS-512GB-PIN-07005,Google Pixel Plus 512GB Pink,1182.21,"Premium Google Pixel Plus smartphone with 512GB storage in Pink. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
08193b4f-8d49-48a0-b463-a408acf20b20,PHN-OPPO-LITE-64GB-GOL-07006,Oppo Lite 64GB Gold,1022.95,"Premium Oppo Lite smartphone with 64GB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
2a434401-15cb-41da-9d01-e16899f61bd5,PHN-HUAWEI-LITE-256GB-PUR-07007,Huawei Lite 256GB Purple,779.73,"Premium Huawei Lite smartphone with 256GB storage in Purple. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
5d9be252-b6dd-4c18-afb0-7648e426ba89,PHN-IPHONE-NOTE-512GB-PIN-07008,iPhone Note 512GB Pink,912.69,"Premium iPhone Note smartphone with 512GB storage in Pink. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
a94625cd-e727-4450-946f-11436d48e7d4,PHN-MOTORO-MINI-64GB-BLA-07009,Motorola Mini 64GB Black,1222.62,"Premium Motorola Mini smartphone with 64GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
2faa7fdd-8693-4884-a055-bcd0d22583c2,PHN-IPHONE-LITE-512GB-PIN-07010,iPhone Lite 512GB Pink,1270.76,"Premium iPhone Lite smartphone with 512GB storage in Pink. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
55f6a9fe-cdb5-4830-ada4-20546b151c24,PHN-ONEPLU-NOTE-1TB-BLA-07011,OnePlus Note 1TB Black,517.78,"Premium OnePlus Note smartphone with 1TB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
9014a7d5-9914-4416-8d94-d5bf668b6e1a,PHN-MOTORO-SE-64GB-PIN-07012,Motorola SE 64GB Pink,880.22,"Premium Motorola SE smartphone with 64GB storage in Pink. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
f834defd-55d0-4caa-bdd7-1d79e500c3e7,PHN-IPHONE-PRO-1TB-SIL-07013,iPhone Pro 1TB Silver,507.25,"Premium iPhone Pro smartphone with 1TB storage in Silver. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
4e8655dd-fadd-4351-9352-e011d811bcdc,PHN-SAMSUN-FOLD-512GB-BLA-07014,Samsung Galaxy Fold 512GB Black,692.45,"Premium Samsung Galaxy Fold smartphone with 512GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
71a15235-6e05-4bc7-b57e-9088cc00ca20,PHN-XIAOMI-SE-512GB-BLA-07015,Xiaomi SE 512GB Black,603.02,"Premium Xiaomi SE smartphone with 512GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
1e0eda11-3f15-47f2-81c0-2ec492b40227,PHN-GOOGLE-ULTRA-256GB-RED-07016,Google Pixel Ultra 256GB Red,1156.11,"Premium Google Pixel Ultra smartphone with 256GB storage in Red. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
b9574cad-0192-4c85-86ca-482c546f42a7,PHN-XIAOMI-EDGE-128GB-GRE-07017,Xiaomi Edge 128GB Green,238.67,"Premium Xiaomi Edge smartphone with 128GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
ec22e2b7-3ed5-478a-85f2-7138646a6351,PHN-GOOGLE-ULTRA-128GB-BLA-07018,Google Pixel Ultra 128GB Black,615.89,"Premium Google Pixel Ultra smartphone with 128GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
b21d4ef8-c6cf-49b9-b332-3b72e718f3b6,PHN-SAMSUN-MINI-128GB-GRA-07019,Samsung Galaxy Mini 128GB Gray,688.59,"Premium Samsung Galaxy Mini smartphone with 128GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
2cdd2e52-ca40-47de-85fa-9b632abde1de,PHN-ONEPLU-MINI-512GB-PUR-07020,OnePlus Mini 512GB Purple,825.95,"Premium OnePlus Mini smartphone with 512GB storage in Purple. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
53401878-6dec-4945-9693-e8119b7051b5,PHN-GOOGLE-EDGE-64GB-SIL-07021,Google Pixel Edge 64GB Silver,317.43,"Premium Google Pixel Edge smartphone with 64GB storage in Silver. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
8d1f0547-842a-4fd7-a89c-aa88a7a3c326,PHN-XIAOMI-MAX-256GB-PIN-07022,Xiaomi Max 256GB Pink,810.74,"Premium Xiaomi Max smartphone with 256GB storage in Pink. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
82b1dc18-4e76-4952-ac92-30d440ea8beb,PHN-GOOGLE-SE-1TB-GOL-07023,Google Pixel SE 1TB Gold,571.26,"Premium Google Pixel SE smartphone with 1TB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
aae6e134-5ded-43b4-9205-cc7b703529b6,PHN-MOTORO-EDGE-256GB-WHI-07024,Motorola Edge 256GB White,399.03,"Premium Motorola Edge smartphone with 256GB storage in White. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
4304c683-0640-408e-890e-5b60468b8634,PHN-ONEPLU-SE-128GB-PUR-07025,OnePlus SE 128GB Purple,365.2,"Premium OnePlus SE smartphone with 128GB storage in Purple. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
f11f99df-d62d-4f3f-9978-b57a88e2b4b3,PHN-XIAOMI-MINI-256GB-PIN-07026,Xiaomi Mini 256GB Pink,1159.11,"Premium Xiaomi Mini smartphone with 256GB storage in Pink. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
ee890e04-0bf5-4f88-b922-83f07906bc69,PHN-HUAWEI-ULTRA-256GB-GRA-07027,Huawei Ultra 256GB Gray,618.28,"Premium Huawei Ultra smartphone with 256GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
1ad782f8-6194-4c78-b28f-099a6d82a468,PHN-VIVO-SE-512GB-WHI-07028,Vivo SE 512GB White,1363.14,"Premium Vivo SE smartphone with 512GB storage in White. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
091ce612-3ba5-4af1-a75e-c4a180f1f70e,PHN-VIVO-NOTE-512GB-GRE-07029,Vivo Note 512GB Green,979.99,"Premium Vivo Note smartphone with 512GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
2c4b88ab-7c0d-4f7a-8aae-092bc590b138,PHN-ONEPLU-MAX-1TB-GRA-07030,OnePlus Max 1TB Gray,444.16,"Premium OnePlus Max smartphone with 1TB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
f627c1c5-0b57-43dd-8e8c-ef1d97aa6a33,PHN-XIAOMI-PLUS-512GB-SIL-07031,Xiaomi Plus 512GB Silver,833.14,"Premium Xiaomi Plus smartphone with 512GB storage in Silver. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
f0d2fa68-6927-4baa-bd5c-8856989eed92,PHN-GOOGLE-PRO-512GB-WHI-07032,Google Pixel Pro 512GB White,1104.18,"Premium Google Pixel Pro smartphone with 512GB storage in White. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
33305cb8-f541-4a1c-8b38-eaf8a8687a09,PHN-GOOGLE-MINI-512GB-GRE-07033,Google Pixel Mini 512GB Green,330.46,"Premium Google Pixel Mini smartphone with 512GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
361c9904-62fc-4959-9e40-6ee0bba35207,PHN-IPHONE-SE-256GB-WHI-07034,iPhone SE 256GB White,1100.41,"Premium iPhone SE smartphone with 256GB storage in White. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
4a0568d7-5d1b-49f3-98f8-8c8c6dd34976,PHN-IPHONE-ULTRA-64GB-GRE-07035,iPhone Ultra 64GB Green,293.73,"Premium iPhone Ultra smartphone with 64GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
f57a22f2-4dd8-417a-90e8-f363bdd17161,PHN-ONEPLU-EDGE-64GB-PIN-07036,OnePlus Edge 64GB Pink,422.2,"Premium OnePlus Edge smartphone with 64GB storage in Pink. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
dd91b1d9-912e-4b19-8abb-ac82eff47714,PHN-ONEPLU-PRO-1TB-PIN-07037,OnePlus Pro 1TB Pink,993.47,"Premium OnePlus Pro smartphone with 1TB storage in Pink. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
16bc3082-0d3e-4eef-b35f-b913f62dbcf3,PHN-OPPO-PLUS-256GB-PUR-07038,Oppo Plus 256GB Purple,931.26,"Premium Oppo Plus smartphone with 256GB storage in Purple. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
60c9e00c-2a08-4f18-b64c-add2fddea2de,PHN-ONEPLU-NOTE-64GB-GRA-07039,OnePlus Note 64GB Gray,1016.75,"Premium OnePlus Note smartphone with 64GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
e8672830-bb33-4ace-8589-b473b5655251,PHN-SAMSUN-PLUS-256GB-GRA-07040,Samsung Galaxy Plus 256GB Gray,775.5,"Premium Samsung Galaxy Plus smartphone with 256GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
35b616eb-e9be-4851-abbf-8e4a1be69bbe,PHN-GOOGLE-PRO-512GB-BLA-07041,Google Pixel Pro 512GB Black,627.71,"Premium Google Pixel Pro smartphone with 512GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
621914c1-0647-48d1-9048-a88ede27e65a,PHN-ONEPLU-NOTE-128GB-GRA-07042,OnePlus Note 128GB Gray,1080.4,"Premium OnePlus Note smartphone with 128GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
ae9d8e7c-bfd6-4b9d-9d78-859f7e23ee47,PHN-HUAWEI-PRO-256GB-SIL-07043,Huawei Pro 256GB Silver,1359.09,"Premium Huawei Pro smartphone with 256GB storage in Silver. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
e3ad9af6-3f0c-48cc-9f8a-0ad0900fe3dc,PHN-VIVO-PRO-64GB-PUR-07044,Vivo Pro 64GB Purple,1470.73,"Premium Vivo Pro smartphone with 64GB storage in Purple. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
c2c52929-e1a9-4d93-811a-9e4d75402b9a,PHN-XIAOMI-PLUS-512GB-BLA-07045,Xiaomi Plus 512GB Black,474.52,"Premium Xiaomi Plus smartphone with 512GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
e72fa91b-ff7a-4c69-b97c-99a1dadc544e,PHN-GOOGLE-LITE-512GB-BLA-07046,Google Pixel Lite 512GB Black,1155.17,"Premium Google Pixel Lite smartphone with 512GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
cf090db8-601b-4a44-bc44-d34649d83638,PHN-MOTORO-ULTRA-512GB-GRE-07047,Motorola Ultra 512GB Green,824.19,"Premium Motorola Ultra smartphone with 512GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
b8ea5634-6dce-4d22-956b-feab1171b862,PHN-HUAWEI-MINI-128GB-GRE-07048,Huawei Mini 128GB Green,739.61,"Premium Huawei Mini smartphone with 128GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
ae55943b-e05f-414d-8a5c-0baa04fab6a6,PHN-VIVO-SE-128GB-WHI-07049,Vivo SE 128GB White,288.17,"Premium Vivo SE smartphone with 128GB storage in White. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
7d47ffdf-5f49-4585-a2ae-3e29a9cf52da,PHN-OPPO-NOTE-64GB-GRA-07050,Oppo Note 64GB Gray,1342.86,"Premium Oppo Note smartphone with 64GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
c230925b-e6c5-4d05-bc9a-207c61eb46ba,PHN-REALME-FOLD-256GB-GRA-07051,Realme Fold 256GB Gray,1081.26,"Premium Realme Fold smartphone with 256GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
ea0d4c00-596a-43c0-9b33-5123ae851983,PHN-REALME-EDGE-64GB-SIL-07052,Realme Edge 64GB Silver,1295.92,"Premium Realme Edge smartphone with 64GB storage in Silver. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
a4162565-d077-430e-b8e1-0cc5a4b8ee9a,PHN-GOOGLE-EDGE-128GB-SIL-07053,Google Pixel Edge 128GB Silver,737.29,"Premium Google Pixel Edge smartphone with 128GB storage in Silver. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
69ff0b49-cb9b-4385-92f6-5f4b8c23f184,PHN-OPPO-FOLD-64GB-WHI-07054,Oppo Fold 64GB White,1424.6,"Premium Oppo Fold smartphone with 64GB storage in White. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
e32d701c-64b5-4229-8ac9-5153b1f4a3f6,PHN-SAMSUN-ULTRA-256GB-PUR-07055,Samsung Galaxy Ultra 256GB Purple,248.36,"Premium Samsung Galaxy Ultra smartphone with 256GB storage in Purple. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
f8aafc1c-afa4-4e81-a1ba-02a75df37963,PHN-HUAWEI-MAX-256GB-GRE-07056,Huawei Max 256GB Green,466.64,"Premium Huawei Max smartphone with 256GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
cca69d8b-c2e9-4874-9ece-89efdf3a9c59,PHN-REALME-ULTRA-512GB-BLA-07057,Realme Ultra 512GB Black,432.12,"Premium Realme Ultra smartphone with 512GB storage in Black. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
99e6fc05-e533-405d-a53c-5d65e17d1bee,PHN-REALME-PRO-1TB-GRE-07058,Realme Pro 1TB Green,1001.97,"Premium Realme Pro smartphone with 1TB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
95c26b2f-e996-4d7c-a757-495e21992924,PHN-XIAOMI-ULTRA-64GB-GOL-07059,Xiaomi Ultra 64GB Gold,1031.9,"Premium Xiaomi Ultra smartphone with 64GB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
f705ac79-708f-4857-895a-701ea19cd037,PHN-SAMSUN-FOLD-128GB-GRE-07060,Samsung Galaxy Fold 128GB Green,924.51,"Premium Samsung Galaxy Fold smartphone with 128GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
391fc6da-e4d7-479f-9be9-b05fc0e06c8a,PHN-GOOGLE-NOTE-512GB-SIL-07061,Google Pixel Note 512GB Silver,829.17,"Premium Google Pixel Note smartphone with 512GB storage in Silver. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
b832a294-08aa-44bf-b455-52cd97c59f7b,PHN-ONEPLU-ULTRA-512GB-BLU-07062,OnePlus Ultra 512GB Blue,1152.69,"Premium OnePlus Ultra smartphone with 512GB storage in Blue. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
1a9f799e-9ff6-4d76-891f-ce96485b4ea2,PHN-MOTORO-PLUS-256GB-RED-07063,Motorola Plus 256GB Red,1090.34,"Premium Motorola Plus smartphone with 256GB storage in Red. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
18f0ec36-bff6-451c-92a2-b04e53bd14c5,PHN-HUAWEI-MAX-512GB-GOL-07064,Huawei Max 512GB Gold,348.76,"Premium Huawei Max smartphone with 512GB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
caea314f-0494-4330-a98b-2984f9f5b34b,PHN-VIVO-ULTRA-1TB-GRA-07065,Vivo Ultra 1TB Gray,1417.97,"Premium Vivo Ultra smartphone with 1TB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
756c5245-87ee-47a2-a627-1532132f5c80,PHN-REALME-ULTRA-256GB-GRA-07066,Realme Ultra 256GB Gray,1178.02,"Premium Realme Ultra smartphone with 256GB storage in Gray. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
15df42e8-6e40-4a44-b8fa-8fa645657280,PHN-ONEPLU-PLUS-1TB-GOL-07067,OnePlus Plus 1TB Gold,1151.58,"Premium OnePlus Plus smartphone with 1TB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
0c6d72c7-60b2-4f0b-a291-3d6aa49dc478,PHN-MOTORO-EDGE-256GB-RED-07068,Motorola Edge 256GB Red,1385.63,"Premium Motorola Edge smartphone with 256GB storage in Red. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
d2ae7f66-b859-4f5c-a75c-76756047e6b4,PHN-VIVO-MAX-128GB-PUR-07069,Vivo Max 128GB Purple,1214.84,"Premium Vivo Max smartphone with 128GB storage in Purple. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
6e2f804e-043f-4c41-a342-ba713ee48ece,PHN-IPHONE-SE-1TB-WHI-07070,iPhone SE 1TB White,1033.76,"Premium iPhone SE smartphone with 1TB storage in White. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
8200dd77-7940-440f-9537-071793399efe,PHN-GOOGLE-PRO-256GB-GOL-07071,Google Pixel Pro 256GB Gold,1286.0,"Premium Google Pixel Pro smartphone with 256GB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
e8d9b832-75ce-406b-81d8-b9a8899b5b40,PHN-OPPO-SE-64GB-GRE-07072,Oppo SE 64GB Green,1335.29,"Premium Oppo SE smartphone with 64GB storage in Green. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
7454c031-2d91-4f52-b70e-25cd04d945f9,PHN-IPHONE-EDGE-1TB-PUR-07073,iPhone Edge 1TB Purple,1259.4,"Premium iPhone Edge smartphone with 1TB storage in Purple. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
85b3d41b-99ae-44fc-b56c-87a49c6e5bda,PHN-OPPO-SE-512GB-GOL-07074,Oppo SE 512GB Gold,766.04,"Premium Oppo SE smartphone with 512GB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
a6f3e641-d943-47c9-9fbe-17cf16c60846,PHN-REALME-MAX-64GB-GOL-07075,Realme Max 64GB Gold,864.57,"Premium Realme Max smartphone with 64GB storage in Gold. Features high-resolution display, advanced camera system, fast processor, and long-lasting battery. Perfect for professionals and tech enthusiasts."
